#Uploaded_variation	Location	Allele	Consequence	IMPACT	SYMBOL	Gene	Feature_type	Feature	BIOTYPE	EXON	INTRON	HGVSc	HGVSp	cDNA_position	CDS_position	Protein_position	Amino_acids	Codons	Existing_variation	REF_ALLELE	UPLOADED_ALLELE	DISTANCE	STRAND	FLAGS	SYMBOL_SOURCE	HGNC_ID	MANE_SELECT	MANE_PLUS_CLINICAL	TSL	APPRIS	CLIN_SIG	SOMATIC	PHENO
.	2:179772900-179772901	-	intron_variant	MODIFIER	Ythdf1	MGP_AJ_G0026970	Transcript	MGP_AJ_T0059791.1	protein_coding	-	1/2	-	-	-	-	-	-	-	-	A	A/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	3:68836802-68836803	-	intergenic_variant	MODIFIER	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	A	A/-	-	-	-	-	-	-	-	-	-	-	-	-
.	3:132735129-132735130	-	intergenic_variant	MODIFIER	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	G	G/-	-	-	-	-	-	-	-	-	-	-	-	-
.	4:44161931-44161932	-	intergenic_variant	MODIFIER	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	G	G/-	-	-	-	-	-	-	-	-	-	-	-	-
.	4:126731431-126731432	-	intron_variant,non_coding_transcript_variant	MODIFIER	Gm12963	MGP_AJ_G0003945	Transcript	MGP_AJ_T0004543.1	antisense	-	1/6	-	-	-	-	-	-	-	-	A	A/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	4:126731431-126731432	-	intron_variant,non_coding_transcript_variant	MODIFIER	Gm12963	MGP_AJ_G0003945	Transcript	MGP_AJ_T0004544.1	antisense	-	1/3	-	-	-	-	-	-	-	-	A	A/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	4:126731431-126731432	-	upstream_gene_variant	MODIFIER	Col16a1	MGP_AJ_G0028801	Transcript	MGP_AJ_T0068168.1	protein_coding	-	-	-	-	-	-	-	-	-	-	A	A/-	4701	1	-	MGI	-	-	-	-	-	-	-	-
.	4:126731431-126731432	-	upstream_gene_variant	MODIFIER	Col16a1	MGP_AJ_G0028801	Transcript	MGP_AJ_T0068169.1	protein_coding	-	-	-	-	-	-	-	-	-	-	A	A/-	4736	1	-	MGI	-	-	-	-	-	-	-	-
.	4:126731431-126731432	-	upstream_gene_variant	MODIFIER	Col16a1	MGP_AJ_G0028801	Transcript	MGP_AJ_T0068170.1	processed_transcript	-	-	-	-	-	-	-	-	-	-	A	A/-	4746	1	-	MGI	-	-	-	-	-	-	-	-
.	4:126731431-126731432	-	upstream_gene_variant	MODIFIER	Col16a1	MGP_AJ_G0028801	Transcript	MGP_AJ_T0068171.1	processed_transcript	-	-	-	-	-	-	-	-	-	-	A	A/-	4770	1	-	MGI	-	-	-	-	-	-	-	-
.	4:126731431-126731432	-	upstream_gene_variant	MODIFIER	Col16a1	MGP_AJ_G0028801	Transcript	MGP_AJ_T0068172.1	protein_coding	-	-	-	-	-	-	-	-	-	-	A	A/-	4806	1	-	MGI	-	-	-	-	-	-	-	-
.	4:126731431-126731432	-	upstream_gene_variant	MODIFIER	Col16a1	MGP_AJ_G0028801	Transcript	MGP_AJ_T0068173.1	nonsense_mediated_decay	-	-	-	-	-	-	-	-	-	-	A	A/-	4823	1	-	MGI	-	-	-	-	-	-	-	-
.	4:132851248-132851249	-	intron_variant	MODIFIER	Asap3	MGP_AJ_G0028921	Transcript	MGP_AJ_T0068726.1	protein_coding	-	1/24	-	-	-	-	-	-	-	-	T	T/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	5:89172311-89172311	T	intergenic_variant	MODIFIER	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-/T	-	-	-	-	-	-	-	-	-	-	-	-
.	5:135609157-135609158	-	downstream_gene_variant	MODIFIER	Vgf	MGP_AJ_G0030182	Transcript	MGP_AJ_T0075194.1	protein_coding	-	-	-	-	-	-	-	-	-	-	T	T/-	2708	1	-	MGI	-	-	-	-	-	-	-	-
.	5:135609157-135609158	-	downstream_gene_variant	MODIFIER	Vgf	MGP_AJ_G0030182	Transcript	MGP_AJ_T0075195.1	protein_coding	-	-	-	-	-	-	-	-	-	-	T	T/-	2708	1	-	MGI	-	-	-	-	-	-	-	-
.	5:135609157-135609158	-	downstream_gene_variant	MODIFIER	Vgf	MGP_AJ_G0030182	Transcript	MGP_AJ_T0075196.1	protein_coding	-	-	-	-	-	-	-	-	-	-	T	T/-	3031	1	-	MGI	-	-	-	-	-	-	-	-
.	5:135609157-135609158	-	downstream_gene_variant	MODIFIER	Vgf	MGP_AJ_G0030182	Transcript	MGP_AJ_T0075197.1	protein_coding	-	-	-	-	-	-	-	-	-	-	T	T/-	4652	1	-	MGI	-	-	-	-	-	-	-	-
.	5:135609157-135609158	-	intron_variant	MODIFIER	Ap1s1	MGP_AJ_G0030183	Transcript	MGP_AJ_T0075198.1	protein_coding	-	4/4	-	-	-	-	-	-	-	-	T	T/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	5:135609157-135609158	-	intron_variant,non_coding_transcript_variant	MODIFIER	Ap1s1	MGP_AJ_G0030183	Transcript	MGP_AJ_T0075199.1	retained_intron	-	1/1	-	-	-	-	-	-	-	-	T	T/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	5:135609157-135609158	-	downstream_gene_variant	MODIFIER	Ap1s1	MGP_AJ_G0030183	Transcript	MGP_AJ_T0075200.1	protein_coding	-	-	-	-	-	-	-	-	-	-	T	T/-	1321	-1	-	MGI	-	-	-	-	-	-	-	-
.	5:135609157-135609158	-	downstream_gene_variant	MODIFIER	Ap1s1	MGP_AJ_G0030183	Transcript	MGP_AJ_T0075201.1	protein_coding	-	-	-	-	-	-	-	-	-	-	T	T/-	1338	-1	-	MGI	-	-	-	-	-	-	-	-
.	6:47906138-47906139	-	intergenic_variant	MODIFIER	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C	C/-	-	-	-	-	-	-	-	-	-	-	-	-
.	6:121591294-121591295	-	downstream_gene_variant	MODIFIER	Clec4d	MGP_AJ_G0031212	Transcript	MGP_AJ_T0080021.1	nonsense_mediated_decay	-	-	-	-	-	-	-	-	-	-	A	A/-	1446	1	-	MGI	-	-	-	-	-	-	-	-
.	6:121591294-121591295	-	downstream_gene_variant	MODIFIER	Clec4d	MGP_AJ_G0031212	Transcript	MGP_AJ_T0080022.1	protein_coding	-	-	-	-	-	-	-	-	-	-	A	A/-	1104	1	-	MGI	-	-	-	-	-	-	-	-
.	6:121591294-121591295	-	downstream_gene_variant	MODIFIER	Clec4d	MGP_AJ_G0031212	Transcript	MGP_AJ_T0080023.1	retained_intron	-	-	-	-	-	-	-	-	-	-	A	A/-	1657	1	-	MGI	-	-	-	-	-	-	-	-
.	7:107778146-107778146	TTG	intron_variant	MODIFIER	Nlrp14	MGP_AJ_G0032774	Transcript	MGP_AJ_T0085815.1	protein_coding	-	4/10	-	-	-	-	-	-	-	-	-	-/TTG	-	1	-	MGI	-	-	-	-	-	-	-	-
.	7:107778146-107778146	TTG	upstream_gene_variant	MODIFIER	Nlrp14	MGP_AJ_G0032774	Transcript	MGP_AJ_T0085816.1	protein_coding	-	-	-	-	-	-	-	-	-	-	-	-/TTG	997	1	-	MGI	-	-	-	-	-	-	-	-
.	8:33078661-33078662	-	intron_variant	MODIFIER	-	MGP_AJ_G0033520	Transcript	MGP_AJ_T0088697.1	unknown_likely_coding	-	27/32	-	-	-	-	-	-	-	-	A	A/-	-	1	-	-	-	-	-	-	-	-	-	-
.	8:113365636-113365639	-	intron_variant	MODIFIER	Wwox	MGP_AJ_G0034141	Transcript	MGP_AJ_T0090651.1	protein_coding	-	8/8	-	-	-	-	-	-	-	-	AGG	AGG/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	8:113365636-113365639	-	intron_variant,non_coding_transcript_variant	MODIFIER	Wwox	MGP_AJ_G0034141	Transcript	MGP_AJ_T0090658.1	processed_transcript	-	2/2	-	-	-	-	-	-	-	-	AGG	AGG/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	9:7573689-7573690	-	intron_variant	MODIFIER	Cntn5	MGP_AJ_G0034317	Transcript	MGP_AJ_T0091230.1	protein_coding	-	2/20	-	-	-	-	-	-	-	-	A	A/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	9:7573689-7573690	-	intron_variant	MODIFIER	Cntn5	MGP_AJ_G0034317	Transcript	MGP_AJ_T0091231.1	protein_coding	-	2/24	-	-	-	-	-	-	-	-	A	A/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	9:86429491-86429492	-	intron_variant,non_coding_transcript_variant	MODIFIER	-	MGP_AJ_G0015729	Transcript	MGP_AJ_T0018562.1	antisense	-	4/4	-	-	-	-	-	-	-	-	T	T/-	-	-1	-	-	-	-	-	-	-	-	-	-
.	X:143916217-143916218	-	intron_variant,non_coding_transcript_variant	MODIFIER	Htr2c	MGP_AJ_G0036140	Transcript	MGP_AJ_T0097761.1	retained_intron	-	2/3	-	-	-	-	-	-	-	-	A	A/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	X:143916217-143916218	-	intron_variant,non_coding_transcript_variant	MODIFIER	Htr2c	MGP_AJ_G0036140	Transcript	MGP_AJ_T0097763.1	processed_transcript	-	2/2	-	-	-	-	-	-	-	-	A	A/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	X:143916217-143916218	-	intron_variant	MODIFIER	Htr2c	MGP_AJ_G0036140	Transcript	MGP_AJ_T0097764.1	protein_coding	-	2/5	-	-	-	-	-	-	-	-	A	A/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	X:143916217-143916218	-	intron_variant	MODIFIER	Htr2c	MGP_AJ_G0036140	Transcript	MGP_AJ_T0097765.1	protein_coding	-	2/5	-	-	-	-	-	-	-	-	A	A/-	-	1	-	MGI	-	-	-	-	-	-	-	-
