#Uploaded_variation	Location	Allele	Consequence	IMPACT	SYMBOL	Gene	Feature_type	Feature	BIOTYPE	EXON	INTRON	HGVSc	HGVSp	cDNA_position	CDS_position	Protein_position	Amino_acids	Codons	Existing_variation	REF_ALLELE	UPLOADED_ALLELE	DISTANCE	STRAND	FLAGS	SYMBOL_SOURCE	HGNC_ID	MANE_SELECT	MANE_PLUS_CLINICAL	TSL	APPRIS	CLIN_SIG	SOMATIC	PHENO
.	2:102577889-102577890	-	intron_variant	MODIFIER	Ccdc73	MGP_AJ_G0026185	Transcript	MGP_AJ_T0056543.1	protein_coding	-	2/7	-	-	-	-	-	-	-	-	A	A/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	2:102577889-102577890	-	intron_variant	MODIFIER	Ccdc73	MGP_AJ_G0026185	Transcript	MGP_AJ_T0056544.1	protein_coding	-	2/17	-	-	-	-	-	-	-	-	A	A/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	2:102577889-102577890	-	intron_variant	MODIFIER	Ccdc73	MGP_AJ_G0026185	Transcript	MGP_AJ_T0056545.1	protein_coding	-	1/13	-	-	-	-	-	-	-	-	A	A/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	3:41552605-41552606	-	intergenic_variant	MODIFIER	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	T	T/-	-	-	-	-	-	-	-	-	-	-	-	-
.	3:127247125-127247125	T	intergenic_variant	MODIFIER	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-/T	-	-	-	-	-	-	-	-	-	-	-	-
.	4:41424526-41424527	-	downstream_gene_variant	MODIFIER	Zcchc7	MGP_AJ_G0028193	Transcript	MGP_AJ_T0065554.1	protein_coding	-	-	-	-	-	-	-	-	-	-	T	T/-	918	1	-	MGI	-	-	-	-	-	-	-	-
.	4:41424526-41424527	-	intron_variant	MODIFIER	Zcchc7	MGP_AJ_G0028193	Transcript	MGP_AJ_T0065555.1	protein_coding	-	2/8	-	-	-	-	-	-	-	-	T	T/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	4:41424526-41424527	-	intron_variant,non_coding_transcript_variant	MODIFIER	Zcchc7	MGP_AJ_G0028193	Transcript	MGP_AJ_T0065556.1	retained_intron	-	2/5	-	-	-	-	-	-	-	-	T	T/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	4:41424526-41424527	-	downstream_gene_variant	MODIFIER	Zcchc7	MGP_AJ_G0028193	Transcript	MGP_AJ_T0065557.1	protein_coding	-	-	-	-	-	-	-	-	-	-	T	T/-	661	1	-	MGI	-	-	-	-	-	-	-	-
.	4:41424526-41424527	-	intron_variant,NMD_transcript_variant	MODIFIER	Zcchc7	MGP_AJ_G0028193	Transcript	MGP_AJ_T0065558.1	nonsense_mediated_decay	-	2/6	-	-	-	-	-	-	-	-	T	T/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	4:41424526-41424527	-	intron_variant,non_coding_transcript_variant	MODIFIER	Zcchc7	MGP_AJ_G0028193	Transcript	MGP_AJ_T0065559.1	retained_intron	-	2/5	-	-	-	-	-	-	-	-	T	T/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	4:111698076-111698077	-	intergenic_variant	MODIFIER	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	T	T/-	-	-	-	-	-	-	-	-	-	-	-	-
.	4:133649739-133649740	-	intron_variant	MODIFIER	Zbtb40	MGP_AJ_G0028936	Transcript	MGP_AJ_T0068778.1	unknown_likely_coding	-	14/18	-	-	-	-	-	-	-	-	T	T/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	4:133649739-133649740	-	intron_variant	MODIFIER	Zbtb40	MGP_AJ_G0028936	Transcript	MGP_AJ_T0068779.1	protein_coding	-	14/18	-	-	-	-	-	-	-	-	T	T/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	5:71168480-71168481	-	upstream_gene_variant	MODIFIER	Gm43801	MGP_AJ_G0006659	Transcript	MGP_AJ_T0008174.1	lincRNA	-	-	-	-	-	-	-	-	-	-	A	A/-	4610	1	-	MGI	-	-	-	-	-	-	-	-
.	5:130202082-130202083	-	intron_variant,non_coding_transcript_variant	MODIFIER	Auts2	MGP_AJ_G0030118	Transcript	MGP_AJ_T0074803.1	processed_transcript	-	5/18	-	-	-	-	-	-	-	-	A	A/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	5:130202082-130202083	-	intron_variant,non_coding_transcript_variant	MODIFIER	Auts2	MGP_AJ_G0030118	Transcript	MGP_AJ_T0074804.1	processed_transcript	-	5/17	-	-	-	-	-	-	-	-	A	A/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	5:130202082-130202083	-	intron_variant,non_coding_transcript_variant	MODIFIER	Auts2	MGP_AJ_G0030118	Transcript	MGP_AJ_T0074805.1	processed_transcript	-	3/16	-	-	-	-	-	-	-	-	A	A/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	5:130202082-130202083	-	intron_variant,non_coding_transcript_variant	MODIFIER	Auts2	MGP_AJ_G0030118	Transcript	MGP_AJ_T0074807.1	processed_transcript	-	5/18	-	-	-	-	-	-	-	-	A	A/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	6:143039208-143039209	-	intron_variant	MODIFIER	Sox5	MGP_AJ_G0031449	Transcript	MGP_AJ_T0080988.1	protein_coding	-	6/14	-	-	-	-	-	-	-	-	A	A/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	6:143039208-143039209	-	intron_variant	MODIFIER	Sox5	MGP_AJ_G0031449	Transcript	MGP_AJ_T0080989.1	protein_coding	-	6/13	-	-	-	-	-	-	-	-	A	A/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	6:143039208-143039209	-	intron_variant	MODIFIER	Sox5	MGP_AJ_G0031449	Transcript	MGP_AJ_T0080990.1	protein_coding	-	6/13	-	-	-	-	-	-	-	-	A	A/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	6:143039208-143039209	-	intron_variant	MODIFIER	Sox5	MGP_AJ_G0031449	Transcript	MGP_AJ_T0080992.1	protein_coding	-	6/13	-	-	-	-	-	-	-	-	A	A/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	6:143039208-143039209	-	intron_variant,non_coding_transcript_variant	MODIFIER	Sox5	MGP_AJ_G0031449	Transcript	MGP_AJ_T0080994.1	retained_intron	-	9/13	-	-	-	-	-	-	-	-	A	A/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	6:143039208-143039209	-	intron_variant,non_coding_transcript_variant	MODIFIER	Sox5	MGP_AJ_G0031449	Transcript	MGP_AJ_T0080997.1	retained_intron	-	6/8	-	-	-	-	-	-	-	-	A	A/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	7:97604031-97604032	-	downstream_gene_variant	MODIFIER	Alg8	MGP_AJ_G0032496	Transcript	MGP_AJ_T0085079.1	protein_coding	-	-	-	-	-	-	-	-	-	-	A	A/-	2088	1	-	MGI	-	-	-	-	-	-	-	-
.	7:97604031-97604032	-	downstream_gene_variant	MODIFIER	Alg8	MGP_AJ_G0032496	Transcript	MGP_AJ_T0085080.1	retained_intron	-	-	-	-	-	-	-	-	-	-	A	A/-	2522	1	-	MGI	-	-	-	-	-	-	-	-
.	7:97604031-97604032	-	downstream_gene_variant	MODIFIER	Alg8	MGP_AJ_G0032496	Transcript	MGP_AJ_T0085081.1	processed_transcript	-	-	-	-	-	-	-	-	-	-	A	A/-	2188	1	-	MGI	-	-	-	-	-	-	-	-
.	7:97604031-97604032	-	downstream_gene_variant	MODIFIER	Alg8	MGP_AJ_G0032496	Transcript	MGP_AJ_T0085082.1	processed_transcript	-	-	-	-	-	-	-	-	-	-	A	A/-	2625	1	-	MGI	-	-	-	-	-	-	-	-
.	7:97604031-97604032	-	downstream_gene_variant	MODIFIER	Alg8	MGP_AJ_G0032496	Transcript	MGP_AJ_T0085083.1	retained_intron	-	-	-	-	-	-	-	-	-	-	A	A/-	2464	1	-	MGI	-	-	-	-	-	-	-	-
.	7:97604031-97604032	-	downstream_gene_variant	MODIFIER	Alg8	MGP_AJ_G0032496	Transcript	MGP_AJ_T0085084.1	retained_intron	-	-	-	-	-	-	-	-	-	-	A	A/-	2381	1	-	MGI	-	-	-	-	-	-	-	-
.	8:72767967-72767968	-	intergenic_variant	MODIFIER	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	T	T/-	-	-	-	-	-	-	-	-	-	-	-	-
.	8:73272345-73272346	-	intron_variant	MODIFIER	1700007B14Rik	MGP_AJ_G0033780	Transcript	MGP_AJ_T0089564.1	protein_coding	-	11/12	-	-	-	-	-	-	-	-	G	G/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	8:73272345-73272346	-	intron_variant	MODIFIER	1700007B14Rik	MGP_AJ_G0033780	Transcript	MGP_AJ_T0089565.1	protein_coding	-	13/14	-	-	-	-	-	-	-	-	G	G/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	9:76844826-76844826	A	intergenic_variant	MODIFIER	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-/A	-	-	-	-	-	-	-	-	-	-	-	-
.	9:123427198-123427199	-	intergenic_variant	MODIFIER	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	T	T/-	-	-	-	-	-	-	-	-	-	-	-	-
.	X:140804445-140804446	-	intron_variant	MODIFIER	Dcx	MGP_AJ_G0036134	Transcript	MGP_AJ_T0097731.1	protein_coding	-	3/6	-	-	-	-	-	-	-	-	T	T/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	X:140804445-140804446	-	intron_variant	MODIFIER	Dcx	MGP_AJ_G0036134	Transcript	MGP_AJ_T0097732.1	protein_coding	-	3/6	-	-	-	-	-	-	-	-	T	T/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	X:140804445-140804446	-	intron_variant	MODIFIER	Dcx	MGP_AJ_G0036134	Transcript	MGP_AJ_T0097733.1	protein_coding	-	3/6	-	-	-	-	-	-	-	-	T	T/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	X:140804445-140804446	-	intron_variant	MODIFIER	Dcx	MGP_AJ_G0036134	Transcript	MGP_AJ_T0097734.1	protein_coding	-	3/6	-	-	-	-	-	-	-	-	T	T/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	X:140804445-140804446	-	intron_variant,non_coding_transcript_variant	MODIFIER	Dcx	MGP_AJ_G0036134	Transcript	MGP_AJ_T0097735.1	retained_intron	-	3/5	-	-	-	-	-	-	-	-	T	T/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	X:140804445-140804446	-	intron_variant,non_coding_transcript_variant	MODIFIER	Dcx	MGP_AJ_G0036134	Transcript	MGP_AJ_T0097736.1	retained_intron	-	3/4	-	-	-	-	-	-	-	-	T	T/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
