#Uploaded_variation	Location	Allele	Consequence	IMPACT	SYMBOL	Gene	Feature_type	Feature	BIOTYPE	EXON	INTRON	HGVSc	HGVSp	cDNA_position	CDS_position	Protein_position	Amino_acids	Codons	Existing_variation	REF_ALLELE	UPLOADED_ALLELE	DISTANCE	STRAND	FLAGS	SYMBOL_SOURCE	HGNC_ID	MANE_SELECT	MANE_PLUS_CLINICAL	TSL	APPRIS	CLIN_SIG	SOMATIC	PHENO
.	4:81010084-81010084	T	intron_variant	MODIFIER	Bnc2	MGP_AJ_G0028367	Transcript	MGP_AJ_T0066245.1	protein_coding	-	6/6	-	-	-	-	-	-	-	-	-	-/T	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	4:81010084-81010084	T	intron_variant,non_coding_transcript_variant	MODIFIER	Bnc2	MGP_AJ_G0028367	Transcript	MGP_AJ_T0066246.1	processed_transcript	-	3/3	-	-	-	-	-	-	-	-	-	-/T	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	4:81010084-81010084	T	intron_variant	MODIFIER	Bnc2	MGP_AJ_G0028367	Transcript	MGP_AJ_T0066247.1	protein_coding	-	5/5	-	-	-	-	-	-	-	-	-	-/T	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	4:81010084-81010084	T	intron_variant	MODIFIER	Bnc2	MGP_AJ_G0028367	Transcript	MGP_AJ_T0066248.1	protein_coding	-	5/5	-	-	-	-	-	-	-	-	-	-/T	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	4:81010084-81010084	T	intron_variant,non_coding_transcript_variant	MODIFIER	Bnc2	MGP_AJ_G0028367	Transcript	MGP_AJ_T0066249.1	processed_transcript	-	3/3	-	-	-	-	-	-	-	-	-	-/T	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	4:138974302-138974303	-	downstream_gene_variant	MODIFIER	Gm13062	MGP_AJ_G0003975	Transcript	MGP_AJ_T0004583.1	antisense	-	-	-	-	-	-	-	-	-	-	T	T/-	3998	1	-	MGI	-	-	-	-	-	-	-	-
.	4:138974302-138974303	-	intron_variant	MODIFIER	-	MGP_AJ_G0029024	Transcript	MGP_AJ_T0069144.1	protein_coding	-	1/13	-	-	-	-	-	-	-	-	T	T/-	-	-1	-	-	-	-	-	-	-	-	-	-
.	4:138974302-138974303	-	intron_variant	MODIFIER	-	MGP_AJ_G0029024	Transcript	MGP_AJ_T0069147.1	protein_coding	-	2/7	-	-	-	-	-	-	-	-	T	T/-	-	-1	-	-	-	-	-	-	-	-	-	-
.	4:138974302-138974303	-	intron_variant	MODIFIER	-	MGP_AJ_G0029024	Transcript	MGP_AJ_T0069148.1	protein_coding	-	1/6	-	-	-	-	-	-	-	-	T	T/-	-	-1	-	-	-	-	-	-	-	-	-	-
.	4:138974302-138974303	-	intron_variant	MODIFIER	-	MGP_AJ_G0029024	Transcript	MGP_AJ_T0069150.1	protein_coding	-	1/6	-	-	-	-	-	-	-	-	T	T/-	-	-1	-	-	-	-	-	-	-	-	-	-
.	4:147417552-147417553	-	intron_variant	MODIFIER	Spsb1	MGP_AJ_G0029112	Transcript	MGP_AJ_T0069445.1	protein_coding	-	1/2	-	-	-	-	-	-	-	-	G	G/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	4:147417552-147417553	-	intron_variant	MODIFIER	Spsb1	MGP_AJ_G0029112	Transcript	MGP_AJ_T0069448.1	protein_coding	-	1/1	-	-	-	-	-	-	-	-	G	G/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	4:147417552-147417553	-	upstream_gene_variant	MODIFIER	Spsb1	MGP_AJ_G0029112	Transcript	MGP_AJ_T0069451.1	protein_coding	-	-	-	-	-	-	-	-	-	-	G	G/-	2745	-1	-	MGI	-	-	-	-	-	-	-	-
.	4:147417552-147417553	-	intron_variant	MODIFIER	Spsb1	MGP_AJ_G0029112	Transcript	MGP_AJ_T0069452.1	protein_coding	-	1/1	-	-	-	-	-	-	-	-	G	G/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	4:147417552-147417553	-	intron_variant,non_coding_transcript_variant	MODIFIER	Spsb1	MGP_AJ_G0029112	Transcript	MGP_AJ_T0069453.1	processed_transcript	-	1/1	-	-	-	-	-	-	-	-	G	G/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	4:147417552-147417553	-	intron_variant,non_coding_transcript_variant	MODIFIER	Spsb1	MGP_AJ_G0029112	Transcript	MGP_AJ_T0069454.1	processed_transcript	-	1/1	-	-	-	-	-	-	-	-	G	G/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	5:3850841-3850842	-	intron_variant	MODIFIER	Zfp804b	MGP_AJ_G0029241	Transcript	MGP_AJ_T0070168.1	protein_coding	-	1/3	-	-	-	-	-	-	-	-	A	A/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	5:17187739-17187740	-	intron_variant	MODIFIER	Magi2	MGP_AJ_G0029274	Transcript	MGP_AJ_T0070329.1	protein_coding	-	6/21	-	-	-	-	-	-	-	-	T	T/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	5:17187739-17187740	-	intron_variant	MODIFIER	Magi2	MGP_AJ_G0029274	Transcript	MGP_AJ_T0070331.1	protein_coding	-	6/22	-	-	-	-	-	-	-	-	T	T/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	5:17187739-17187740	-	intron_variant	MODIFIER	Magi2	MGP_AJ_G0029274	Transcript	MGP_AJ_T0070332.1	protein_coding	-	6/20	-	-	-	-	-	-	-	-	T	T/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	5:17187739-17187740	-	intron_variant	MODIFIER	Magi2	MGP_AJ_G0029274	Transcript	MGP_AJ_T0070335.1	protein_coding	-	5/21	-	-	-	-	-	-	-	-	T	T/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	5:17187739-17187740	-	intron_variant,non_coding_transcript_variant	MODIFIER	Magi2	MGP_AJ_G0029274	Transcript	MGP_AJ_T0070336.1	processed_transcript	-	3/6	-	-	-	-	-	-	-	-	T	T/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	5:17187739-17187740	-	intron_variant,non_coding_transcript_variant	MODIFIER	Magi2	MGP_AJ_G0029274	Transcript	MGP_AJ_T0070337.1	retained_intron	-	2/16	-	-	-	-	-	-	-	-	T	T/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	6:34860823-34860825	-	intron_variant	MODIFIER	D630045J12Rik	MGP_AJ_G0030555	Transcript	MGP_AJ_T0077061.1	protein_coding	-	12/19	-	-	-	-	-	-	-	-	GC	GC/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	6:34860823-34860825	-	intron_variant,non_coding_transcript_variant	MODIFIER	D630045J12Rik	MGP_AJ_G0030555	Transcript	MGP_AJ_T0077064.1	retained_intron	-	11/15	-	-	-	-	-	-	-	-	GC	GC/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	6:34860823-34860825	-	downstream_gene_variant	MODIFIER	D630045J12Rik	MGP_AJ_G0030555	Transcript	MGP_AJ_T0077065.1	retained_intron	-	-	-	-	-	-	-	-	-	-	GC	GC/-	4238	-1	-	MGI	-	-	-	-	-	-	-	-
.	6:86613127-86613127	G	intergenic_variant	MODIFIER	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-/G	-	-	-	-	-	-	-	-	-	-	-	-
.	6:86969341-86969342	-	intergenic_variant	MODIFIER	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	T	T/-	-	-	-	-	-	-	-	-	-	-	-	-
.	6:108336598-108336599	-	intergenic_variant	MODIFIER	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	T	T/-	-	-	-	-	-	-	-	-	-	-	-	-
.	7:26414487-26414488	-	upstream_gene_variant	MODIFIER	-	MGP_AJ_G0031915	Transcript	MGP_AJ_T0082661.1	protein_coding	-	-	-	-	-	-	-	-	-	-	A	A/-	3111	-1	-	-	-	-	-	-	-	-	-	-
.	7:26414487-26414488	-	upstream_gene_variant	MODIFIER	-	MGP_AJ_G0031915	Transcript	MGP_AJ_T0082662.1	protein_coding	-	-	-	-	-	-	-	-	-	-	A	A/-	3059	-1	-	-	-	-	-	-	-	-	-	-
.	7:26414487-26414488	-	3_prime_UTR_variant	MODIFIER	Dll3	MGP_AJ_G0031916	Transcript	MGP_AJ_T0082664.1	protein_coding	9/9	-	-	-	2550	-	-	-	-	-	A	A/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	7:26414487-26414488	-	non_coding_transcript_exon_variant	MODIFIER	Dll3	MGP_AJ_G0031916	Transcript	MGP_AJ_T0082665.1	processed_transcript	2/2	-	-	-	643	-	-	-	-	-	A	A/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	7:99733004-99733005	-	frameshift_variant	HIGH	Rps3	MGP_AJ_G0032525	Transcript	MGP_AJ_T0085212.1	protein_coding	6/7	-	-	-	708	591	197	K/X	aaA/aa	-	T	T/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	7:99733004-99733005	-	intron_variant	MODIFIER	Rps3	MGP_AJ_G0032525	Transcript	MGP_AJ_T0085213.1	protein_coding	-	5/5	-	-	-	-	-	-	-	-	T	T/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	7:99733004-99733005	-	non_coding_transcript_exon_variant	MODIFIER	Rps3	MGP_AJ_G0032525	Transcript	MGP_AJ_T0085214.1	retained_intron	4/4	-	-	-	2658	-	-	-	-	-	T	T/-	-	-1	-	MGI	-	-	-	-	-	-	-	-
.	7:99733004-99733005	-	downstream_gene_variant	MODIFIER	Rps3	MGP_AJ_G0032525	Transcript	MGP_AJ_T0085215.1	retained_intron	-	-	-	-	-	-	-	-	-	-	T	T/-	292	-1	-	MGI	-	-	-	-	-	-	-	-
.	7:99733004-99733005	-	downstream_gene_variant	MODIFIER	Snord15b	MGP_AJ_G0039400	Transcript	MGP_AJ_T0101434.1	snoRNA	-	-	-	-	-	-	-	-	-	-	T	T/-	145	-1	-	MGI	-	-	-	-	-	-	-	-
.	7:99733004-99733005	-	downstream_gene_variant	MODIFIER	Snord15a	MGP_AJ_G0039401	Transcript	MGP_AJ_T0101435.1	snoRNA	-	-	-	-	-	-	-	-	-	-	T	T/-	3367	-1	-	MGI	-	-	-	-	-	-	-	-
.	7:148998930-148998931	-	intergenic_variant	MODIFIER	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	A	A/-	-	-	-	-	-	-	-	-	-	-	-	-
.	8:37647346-37647349	-	intron_variant	MODIFIER	Micu3	MGP_AJ_G0033531	Transcript	MGP_AJ_T0088725.1	protein_coding	-	1/14	-	-	-	-	-	-	-	-	GCT	GCT/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	8:37647346-37647349	-	intron_variant	MODIFIER	Micu3	MGP_AJ_G0033531	Transcript	MGP_AJ_T0088726.1	protein_coding	-	1/14	-	-	-	-	-	-	-	-	GCT	GCT/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	8:59961856-59961857	-	intergenic_variant	MODIFIER	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	A	A/-	-	-	-	-	-	-	-	-	-	-	-	-
.	8:69001965-69001966	-	downstream_gene_variant	MODIFIER	Bst2	MGP_AJ_G0033734	Transcript	MGP_AJ_T0089430.1	protein_coding	-	-	-	-	-	-	-	-	-	-	A	A/-	4843	-1	-	MGI	-	-	-	-	-	-	-	-
.	8:108140287-108140288	-	upstream_gene_variant	MODIFIER	Zfp612	MGP_AJ_G0034098	Transcript	MGP_AJ_T0090517.1	protein_coding	-	-	-	-	-	-	-	-	-	-	T	T/-	2753	1	-	MGI	-	-	-	-	-	-	-	-
.	9:105315368-105315369	-	downstream_gene_variant	MODIFIER	Gm17141	MGP_AJ_G0004666	Transcript	MGP_AJ_T0005530.1	antisense	-	-	-	-	-	-	-	-	-	-	A	A/-	3750	-1	-	MGI	-	-	-	-	-	-	-	-
.	9:105315368-105315369	-	intron_variant	MODIFIER	Cacna2d2	MGP_AJ_G0035231	Transcript	MGP_AJ_T0094320.1	protein_coding	-	1/38	-	-	-	-	-	-	-	-	A	A/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	9:105315368-105315369	-	intron_variant	MODIFIER	Cacna2d2	MGP_AJ_G0035231	Transcript	MGP_AJ_T0094321.1	protein_coding	-	1/37	-	-	-	-	-	-	-	-	A	A/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	9:105315368-105315369	-	intron_variant	MODIFIER	Cacna2d2	MGP_AJ_G0035231	Transcript	MGP_AJ_T0094322.1	protein_coding	-	1/38	-	-	-	-	-	-	-	-	A	A/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	9:105315368-105315369	-	intron_variant	MODIFIER	Cacna2d2	MGP_AJ_G0035231	Transcript	MGP_AJ_T0094323.1	protein_coding	-	1/37	-	-	-	-	-	-	-	-	A	A/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	9:105315368-105315369	-	intron_variant	MODIFIER	Cacna2d2	MGP_AJ_G0035231	Transcript	MGP_AJ_T0094324.1	protein_coding	-	1/37	-	-	-	-	-	-	-	-	A	A/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	9:105315368-105315369	-	intron_variant	MODIFIER	Cacna2d2	MGP_AJ_G0035231	Transcript	MGP_AJ_T0094325.1	protein_coding	-	1/38	-	-	-	-	-	-	-	-	A	A/-	-	1	-	MGI	-	-	-	-	-	-	-	-
.	X:54534588-54534589	-	intergenic_variant	MODIFIER	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	T	T/-	-	-	-	-	-	-	-	-	-	-	-	-
.	X:105945670-105945671	-	intergenic_variant	MODIFIER	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	A	A/-	-	-	-	-	-	-	-	-	-	-	-	-
