#Uploaded_variation	Location	Allele	Gene	Feature	Feature_type	Consequence	cDNA_position	CDS_position	Protein_position	Amino_acids	Codons	Existing_variation	Extra
.	4:81010084-81010084	T	MGP_AJ_G0028367	MGP_AJ_T0066239.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Bnc2;BIOTYPE=protein_coding;INTRON=4/5;UPLOADED_ALLELE=-/T;STRAND=-1;SYMBOL_SOURCE=MGI
.	4:81010084-81010084	T	MGP_AJ_G0028367	MGP_AJ_T0066244.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Bnc2;BIOTYPE=protein_coding;INTRON=5/5;UPLOADED_ALLELE=-/T;STRAND=-1;SYMBOL_SOURCE=MGI
.	4:81010084-81010084	T	MGP_AJ_G0028367	MGP_AJ_T0066245.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Bnc2;BIOTYPE=protein_coding;INTRON=6/6;UPLOADED_ALLELE=-/T;STRAND=-1;SYMBOL_SOURCE=MGI
.	4:81010084-81010084	T	MGP_AJ_G0028367	MGP_AJ_T0066246.1	Transcript	intron_variant,non_coding_transcript_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Bnc2;BIOTYPE=processed_transcript;INTRON=3/3;UPLOADED_ALLELE=-/T;STRAND=-1;SYMBOL_SOURCE=MGI
.	4:81010084-81010084	T	MGP_AJ_G0028367	MGP_AJ_T0066247.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Bnc2;BIOTYPE=protein_coding;INTRON=5/5;UPLOADED_ALLELE=-/T;STRAND=-1;SYMBOL_SOURCE=MGI
.	4:81010084-81010084	T	MGP_AJ_G0028367	MGP_AJ_T0066248.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Bnc2;BIOTYPE=protein_coding;INTRON=5/5;UPLOADED_ALLELE=-/T;STRAND=-1;SYMBOL_SOURCE=MGI
.	4:81010084-81010084	T	MGP_AJ_G0028367	MGP_AJ_T0066249.1	Transcript	intron_variant,non_coding_transcript_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Bnc2;BIOTYPE=processed_transcript;INTRON=3/3;UPLOADED_ALLELE=-/T;STRAND=-1;SYMBOL_SOURCE=MGI
.	4:138974302-138974303	-	MGP_AJ_G0003975	MGP_AJ_T0004583.1	Transcript	downstream_gene_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Gm13062;BIOTYPE=antisense;REF_ALLELE=T;UPLOADED_ALLELE=T/-;DISTANCE=3998;STRAND=1;SYMBOL_SOURCE=MGI
.	4:138974302-138974303	-	MGP_AJ_G0029024	MGP_AJ_T0069144.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;BIOTYPE=protein_coding;INTRON=1/13;REF_ALLELE=T;UPLOADED_ALLELE=T/-;STRAND=-1
.	4:138974302-138974303	-	MGP_AJ_G0029024	MGP_AJ_T0069147.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;BIOTYPE=protein_coding;INTRON=2/7;REF_ALLELE=T;UPLOADED_ALLELE=T/-;STRAND=-1
.	4:138974302-138974303	-	MGP_AJ_G0029024	MGP_AJ_T0069148.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;BIOTYPE=protein_coding;INTRON=1/6;REF_ALLELE=T;UPLOADED_ALLELE=T/-;STRAND=-1
.	4:138974302-138974303	-	MGP_AJ_G0029024	MGP_AJ_T0069150.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;BIOTYPE=protein_coding;INTRON=1/6;REF_ALLELE=T;UPLOADED_ALLELE=T/-;STRAND=-1
.	4:147417552-147417553	-	MGP_AJ_G0029112	MGP_AJ_T0069445.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Spsb1;BIOTYPE=protein_coding;INTRON=1/2;REF_ALLELE=G;UPLOADED_ALLELE=G/-;STRAND=-1;SYMBOL_SOURCE=MGI
.	4:147417552-147417553	-	MGP_AJ_G0029112	MGP_AJ_T0069448.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Spsb1;BIOTYPE=protein_coding;INTRON=1/1;REF_ALLELE=G;UPLOADED_ALLELE=G/-;STRAND=-1;SYMBOL_SOURCE=MGI
.	4:147417552-147417553	-	MGP_AJ_G0029112	MGP_AJ_T0069451.1	Transcript	upstream_gene_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Spsb1;BIOTYPE=protein_coding;REF_ALLELE=G;UPLOADED_ALLELE=G/-;DISTANCE=2745;STRAND=-1;SYMBOL_SOURCE=MGI
.	4:147417552-147417553	-	MGP_AJ_G0029112	MGP_AJ_T0069452.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Spsb1;BIOTYPE=protein_coding;INTRON=1/1;REF_ALLELE=G;UPLOADED_ALLELE=G/-;STRAND=-1;SYMBOL_SOURCE=MGI
.	4:147417552-147417553	-	MGP_AJ_G0029112	MGP_AJ_T0069453.1	Transcript	intron_variant,non_coding_transcript_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Spsb1;BIOTYPE=processed_transcript;INTRON=1/1;REF_ALLELE=G;UPLOADED_ALLELE=G/-;STRAND=-1;SYMBOL_SOURCE=MGI
.	4:147417552-147417553	-	MGP_AJ_G0029112	MGP_AJ_T0069454.1	Transcript	intron_variant,non_coding_transcript_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Spsb1;BIOTYPE=processed_transcript;INTRON=1/1;REF_ALLELE=G;UPLOADED_ALLELE=G/-;STRAND=-1;SYMBOL_SOURCE=MGI
.	5:3850841-3850842	-	MGP_AJ_G0029241	MGP_AJ_T0070168.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Zfp804b;BIOTYPE=protein_coding;INTRON=1/3;REF_ALLELE=A;UPLOADED_ALLELE=A/-;STRAND=-1;SYMBOL_SOURCE=MGI
.	5:17187739-17187740	-	MGP_AJ_G0029274	MGP_AJ_T0070329.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Magi2;BIOTYPE=protein_coding;INTRON=6/21;REF_ALLELE=T;UPLOADED_ALLELE=T/-;STRAND=1;SYMBOL_SOURCE=MGI
.	5:17187739-17187740	-	MGP_AJ_G0029274	MGP_AJ_T0070331.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Magi2;BIOTYPE=protein_coding;INTRON=6/22;REF_ALLELE=T;UPLOADED_ALLELE=T/-;STRAND=1;SYMBOL_SOURCE=MGI
.	5:17187739-17187740	-	MGP_AJ_G0029274	MGP_AJ_T0070332.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Magi2;BIOTYPE=protein_coding;INTRON=6/20;REF_ALLELE=T;UPLOADED_ALLELE=T/-;STRAND=1;SYMBOL_SOURCE=MGI
.	5:17187739-17187740	-	MGP_AJ_G0029274	MGP_AJ_T0070335.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Magi2;BIOTYPE=protein_coding;INTRON=5/21;REF_ALLELE=T;UPLOADED_ALLELE=T/-;STRAND=1;SYMBOL_SOURCE=MGI
.	5:17187739-17187740	-	MGP_AJ_G0029274	MGP_AJ_T0070336.1	Transcript	intron_variant,non_coding_transcript_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Magi2;BIOTYPE=processed_transcript;INTRON=3/6;REF_ALLELE=T;UPLOADED_ALLELE=T/-;STRAND=1;SYMBOL_SOURCE=MGI
.	5:17187739-17187740	-	MGP_AJ_G0029274	MGP_AJ_T0070337.1	Transcript	intron_variant,non_coding_transcript_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Magi2;BIOTYPE=retained_intron;INTRON=2/16;REF_ALLELE=T;UPLOADED_ALLELE=T/-;STRAND=1;SYMBOL_SOURCE=MGI
.	6:34860823-34860825	-	MGP_AJ_G0030555	MGP_AJ_T0077061.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=D630045J12Rik;BIOTYPE=protein_coding;INTRON=12/19;REF_ALLELE=GC;UPLOADED_ALLELE=GC/-;STRAND=-1;SYMBOL_SOURCE=MGI
.	6:34860823-34860825	-	MGP_AJ_G0030555	MGP_AJ_T0077064.1	Transcript	intron_variant,non_coding_transcript_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=D630045J12Rik;BIOTYPE=retained_intron;INTRON=11/15;REF_ALLELE=GC;UPLOADED_ALLELE=GC/-;STRAND=-1;SYMBOL_SOURCE=MGI
.	6:34860823-34860825	-	MGP_AJ_G0030555	MGP_AJ_T0077065.1	Transcript	downstream_gene_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=D630045J12Rik;BIOTYPE=retained_intron;REF_ALLELE=GC;UPLOADED_ALLELE=GC/-;DISTANCE=4238;STRAND=-1;SYMBOL_SOURCE=MGI
.	6:86613127-86613127	G	-	-	-	intergenic_variant	-	-	-	-	-	-	IMPACT=MODIFIER;UPLOADED_ALLELE=-/G
.	6:86969341-86969342	-	-	-	-	intergenic_variant	-	-	-	-	-	-	IMPACT=MODIFIER;REF_ALLELE=T;UPLOADED_ALLELE=T/-
.	6:108336598-108336599	-	-	-	-	intergenic_variant	-	-	-	-	-	-	IMPACT=MODIFIER;REF_ALLELE=T;UPLOADED_ALLELE=T/-
.	7:26414487-26414488	-	MGP_AJ_G0031915	MGP_AJ_T0082661.1	Transcript	upstream_gene_variant	-	-	-	-	-	-	IMPACT=MODIFIER;BIOTYPE=protein_coding;REF_ALLELE=A;UPLOADED_ALLELE=A/-;DISTANCE=3111;STRAND=-1
.	7:26414487-26414488	-	MGP_AJ_G0031915	MGP_AJ_T0082662.1	Transcript	upstream_gene_variant	-	-	-	-	-	-	IMPACT=MODIFIER;BIOTYPE=protein_coding;REF_ALLELE=A;UPLOADED_ALLELE=A/-;DISTANCE=3059;STRAND=-1
.	7:26414487-26414488	-	MGP_AJ_G0031916	MGP_AJ_T0082664.1	Transcript	3_prime_UTR_variant	2550	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Dll3;BIOTYPE=protein_coding;EXON=9/9;REF_ALLELE=A;UPLOADED_ALLELE=A/-;STRAND=-1;SYMBOL_SOURCE=MGI
.	7:26414487-26414488	-	MGP_AJ_G0031916	MGP_AJ_T0082665.1	Transcript	non_coding_transcript_exon_variant	643	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Dll3;BIOTYPE=processed_transcript;EXON=2/2;REF_ALLELE=A;UPLOADED_ALLELE=A/-;STRAND=-1;SYMBOL_SOURCE=MGI
.	7:99733004-99733005	-	MGP_AJ_G0032525	MGP_AJ_T0085212.1	Transcript	frameshift_variant	708	591	197	K/X	aaA/aa	-	IMPACT=HIGH;SYMBOL=Rps3;BIOTYPE=protein_coding;EXON=6/7;REF_ALLELE=T;UPLOADED_ALLELE=T/-;STRAND=-1;SYMBOL_SOURCE=MGI
.	7:99733004-99733005	-	MGP_AJ_G0032525	MGP_AJ_T0085213.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Rps3;BIOTYPE=protein_coding;INTRON=5/5;REF_ALLELE=T;UPLOADED_ALLELE=T/-;STRAND=-1;SYMBOL_SOURCE=MGI
.	7:99733004-99733005	-	MGP_AJ_G0032525	MGP_AJ_T0085214.1	Transcript	non_coding_transcript_exon_variant	2658	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Rps3;BIOTYPE=retained_intron;EXON=4/4;REF_ALLELE=T;UPLOADED_ALLELE=T/-;STRAND=-1;SYMBOL_SOURCE=MGI
.	7:99733004-99733005	-	MGP_AJ_G0032525	MGP_AJ_T0085215.1	Transcript	downstream_gene_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Rps3;BIOTYPE=retained_intron;REF_ALLELE=T;UPLOADED_ALLELE=T/-;DISTANCE=292;STRAND=-1;SYMBOL_SOURCE=MGI
.	7:99733004-99733005	-	MGP_AJ_G0039400	MGP_AJ_T0101434.1	Transcript	downstream_gene_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Snord15b;BIOTYPE=snoRNA;REF_ALLELE=T;UPLOADED_ALLELE=T/-;DISTANCE=145;STRAND=-1;SYMBOL_SOURCE=MGI
.	7:99733004-99733005	-	MGP_AJ_G0039401	MGP_AJ_T0101435.1	Transcript	downstream_gene_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Snord15a;BIOTYPE=snoRNA;REF_ALLELE=T;UPLOADED_ALLELE=T/-;DISTANCE=3367;STRAND=-1;SYMBOL_SOURCE=MGI
.	7:148998930-148998931	-	-	-	-	intergenic_variant	-	-	-	-	-	-	IMPACT=MODIFIER;REF_ALLELE=A;UPLOADED_ALLELE=A/-
.	8:37647346-37647349	-	MGP_AJ_G0033531	MGP_AJ_T0088725.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Micu3;BIOTYPE=protein_coding;INTRON=1/14;REF_ALLELE=GCT;UPLOADED_ALLELE=GCT/-;STRAND=1;SYMBOL_SOURCE=MGI
.	8:37647346-37647349	-	MGP_AJ_G0033531	MGP_AJ_T0088726.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Micu3;BIOTYPE=protein_coding;INTRON=1/14;REF_ALLELE=GCT;UPLOADED_ALLELE=GCT/-;STRAND=1;SYMBOL_SOURCE=MGI
.	8:59961856-59961857	-	-	-	-	intergenic_variant	-	-	-	-	-	-	IMPACT=MODIFIER;REF_ALLELE=A;UPLOADED_ALLELE=A/-
.	8:69001965-69001966	-	MGP_AJ_G0033734	MGP_AJ_T0089430.1	Transcript	downstream_gene_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Bst2;BIOTYPE=protein_coding;REF_ALLELE=A;UPLOADED_ALLELE=A/-;DISTANCE=4843;STRAND=-1;SYMBOL_SOURCE=MGI
.	8:108140287-108140288	-	MGP_AJ_G0034098	MGP_AJ_T0090517.1	Transcript	upstream_gene_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Zfp612;BIOTYPE=protein_coding;REF_ALLELE=T;UPLOADED_ALLELE=T/-;DISTANCE=2753;STRAND=1;SYMBOL_SOURCE=MGI
.	9:105315368-105315369	-	MGP_AJ_G0004666	MGP_AJ_T0005530.1	Transcript	downstream_gene_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Gm17141;BIOTYPE=antisense;REF_ALLELE=A;UPLOADED_ALLELE=A/-;DISTANCE=3750;STRAND=-1;SYMBOL_SOURCE=MGI
.	9:105315368-105315369	-	MGP_AJ_G0035231	MGP_AJ_T0094320.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Cacna2d2;BIOTYPE=protein_coding;INTRON=1/38;REF_ALLELE=A;UPLOADED_ALLELE=A/-;STRAND=1;SYMBOL_SOURCE=MGI
.	9:105315368-105315369	-	MGP_AJ_G0035231	MGP_AJ_T0094321.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Cacna2d2;BIOTYPE=protein_coding;INTRON=1/37;REF_ALLELE=A;UPLOADED_ALLELE=A/-;STRAND=1;SYMBOL_SOURCE=MGI
.	9:105315368-105315369	-	MGP_AJ_G0035231	MGP_AJ_T0094322.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Cacna2d2;BIOTYPE=protein_coding;INTRON=1/38;REF_ALLELE=A;UPLOADED_ALLELE=A/-;STRAND=1;SYMBOL_SOURCE=MGI
.	9:105315368-105315369	-	MGP_AJ_G0035231	MGP_AJ_T0094323.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Cacna2d2;BIOTYPE=protein_coding;INTRON=1/37;REF_ALLELE=A;UPLOADED_ALLELE=A/-;STRAND=1;SYMBOL_SOURCE=MGI
.	9:105315368-105315369	-	MGP_AJ_G0035231	MGP_AJ_T0094324.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Cacna2d2;BIOTYPE=protein_coding;INTRON=1/37;REF_ALLELE=A;UPLOADED_ALLELE=A/-;STRAND=1;SYMBOL_SOURCE=MGI
.	9:105315368-105315369	-	MGP_AJ_G0035231	MGP_AJ_T0094325.1	Transcript	intron_variant	-	-	-	-	-	-	IMPACT=MODIFIER;SYMBOL=Cacna2d2;BIOTYPE=protein_coding;INTRON=1/38;REF_ALLELE=A;UPLOADED_ALLELE=A/-;STRAND=1;SYMBOL_SOURCE=MGI
.	X:54534588-54534589	-	-	-	-	intergenic_variant	-	-	-	-	-	-	IMPACT=MODIFIER;REF_ALLELE=T;UPLOADED_ALLELE=T/-
.	X:105945670-105945671	-	-	-	-	intergenic_variant	-	-	-	-	-	-	IMPACT=MODIFIER;REF_ALLELE=A;UPLOADED_ALLELE=A/-
